615488921287262209|347736225873920021|9;
615488921287262209|284980083104415746|1;
615488921287262209|300346870574612491|1;
615488921287262209|504003192070209536|1;
615488921287262209|450017151323996173|1;
615488921287262209|600992388743430154|1;
615488921287262209|469169390365966357|1;
641178686380310537|309427040908476416|1;
615488921287262209|276427625847717889|1;
